12236 12237  59.370501  -1.156513  59.369588  -1.159455 -0.1824 -0.1391 -0.1819 -0.1419 11.45  3.67  8.21  2.14 333 333 1  0.0028   11.1 197.2 2 0
12250 12251   0.000000   0.000000  59.596952  25.651169  0.1229 -0.1680  0.1229 -0.1680 17.02 -9.00 10.94  1.94 076 222 3  0.0000   15.0  50.0 1 0
12294 12296  59.760390  -6.942730  59.767790  -6.934210  0.0227 -0.2580  0.0243 -0.2528 18.28  3.01 15.05  2.42 555 555 2  0.0054   40.5  40.8 2 0
12313 12314  59.970110  13.428260  59.970110  13.428260  0.1901 -0.0407  0.1901 -0.0407 13.83  3.05 13.83  3.05 555 555 1  0.0000    3.5  47.0 2 0
12356 12357  60.040070 -30.972570  60.040530 -30.974150  0.0906  0.1801  0.0906  0.1801 13.89  2.76 18.78  4.64 555 576 1  0.0000    5.5 169.0 2 0
12424 12426  61.485560  71.277310  61.489560  71.278000  0.2002 -0.3618  0.2002 -0.3618 15.62  5.50 12.80  3.26 576 555 1  0.0000    5.0  55.0 2 0
12486 12488  61.185016  -3.051344  61.193150  -3.055140  0.1764 -0.0456  0.1942 -0.0543 11.64  2.25 14.88  3.75 222 555 1  0.0198   32.3 115.0 2 0
12503 12540  62.052830  71.935500  62.251400  72.002290  0.0503 -0.1138  0.0871 -0.1000 15.37  3.01 17.66  4.35 555 555 6  0.0393  327.0  42.7 3 0
12598 12600  61.871470 -11.084200  61.873790 -11.083750 -0.0170 -0.1686 -0.0170 -0.1686 12.94  2.90 16.16  3.29 555 576 1  0.0000    9.0  80.0 2 0
12636 12637  62.322220  18.565250  62.322980  18.565730  0.1891 -0.0881  0.1891 -0.0881 16.95  5.06 16.02  3.54 576 555 1  0.0000    2.8  38.0 2 0
12734 12738  62.880340 -26.038940  62.897120 -26.045170  0.1213 -0.1250  0.1213 -0.1250 13.43  2.56 13.38  2.23 576 555 1  0.0132   58.7 112.5 2 0
12805 12807  63.369590 -25.890250  63.375750 -25.910460 -0.0232 -0.1627 -0.0232 -0.1627 16.41  1.97 16.69  3.41 576 555 6  0.1093   75.4 164.7 2 0
12868 12869  63.839590  -7.656200  63.839590  -7.656200 -2.2393 -3.4199 -2.2393 -3.4199 10.02  3.29 11.47  4.73 576 576 1  0.0000    6.9  -1.0 2 0
12896 12897  64.179690  24.788130  64.179690  24.788130  0.3880  0.0652  0.3880  0.0652 13.30  2.63 13.30  2.63 555 555 1  0.0000    3.0  14.0 2 0
12973 12975  64.519190 -14.831880  64.522460 -14.831910 -0.1249 -0.1607 -0.1174 -0.1587 15.26  3.61 12.37  2.42 555 555 1  0.0078   11.4  90.5 2 0
12990 12992  64.567330 -30.017750  64.572400 -30.016370  0.1017 -0.1803  0.1017 -0.1803 18.98  3.94 17.14  3.56 576 555 1  0.0204   16.6  72.5 2 0
12994 12995  64.894640  29.794200  64.894640  29.794200  0.2080 -0.0760  0.2080 -0.0760 12.40  2.55 12.40  2.55 555 555 1  0.0000    3.0  60.0 2 0
13024 13026  65.032580  19.886020  65.038350  19.879680 -0.1222 -0.1726 -0.1200 -0.1720 16.36  4.10 17.55 -9.00 555 886 3  0.0023   30.0 139.4 1 0
13095 13102  65.360070 -20.901510  65.369999 -20.915066  0.1876  0.1352  0.1925  0.1416 11.10  2.32  8.78  1.77 555 121 1  0.0081   59.1 145.6 2 0
13109 13110  65.431090 -16.000100  65.433230 -16.002990  0.2674 -0.1710  0.2720 -0.1700 12.63  3.19 17.23  0.82 555 886 3  0.0047   12.8 144.6 1 0
13274 13275  66.647630  -0.143670  66.647770  -0.146070  0.2127 -0.1976  0.2127 -0.1976 11.74  2.52 16.19  3.83 555 576 1  0.0000    7.0 171.0 2 0
13302 13303  66.956120  26.504130  66.955180  26.501170  0.4393 -0.1363  0.4333 -0.1446 14.27  3.76 16.27  4.20 555 555 1  0.0102   11.1 195.9 2 0
13319 13320  67.193120  42.363870  67.193120  42.363870  0.0945 -0.1100  0.0945 -0.1100 12.90  2.74 12.71  2.65 566 576 1  0.0000   10.0  61.0 1 0
13372 13376  67.270400 -12.091580  67.277511 -12.083360  0.1848 -0.0234  0.1838 -0.0172 14.01  2.76 11.39  1.30 555 222 4  0.0063   38.8  40.2 2 0
13392 13393  67.436880  -9.818420  67.447041  -9.814208 -0.0417 -0.2146 -0.0415 -0.2133 15.47  3.19 12.51  1.95 555 222 1  0.0013   39.1  67.2 2 0
13455 13456  68.141080  26.461092  68.145880  26.460290  0.1915 -0.2068  0.2101 -0.2146 10.87  1.98 13.02  2.53 222 555 1  0.0202   15.7 100.6 2 1
13484 13485  68.313060  25.060240  68.313160  25.061660  0.1665 -0.1178  0.1665 -0.1178 18.99  3.83 18.86  3.31 566 566 2  0.0000    4.0   0.0 2 0
13491 13492  68.231340   0.109560  68.231530   0.108180 -0.1686 -0.1265 -0.1686 -0.1265 15.59  5.26 12.49  2.63 576 555 1  0.0000    5.2 181.0 2 0
13513 13516  68.317460 -21.135310  68.299469 -21.202485 -0.0340 -0.1860 -0.0389 -0.1887 11.98  3.44 11.33  1.89 886 222 1  0.0056  249.3 194.0 1 0
13587 13589  70.577230  81.057690  70.582910  81.058670  0.1637 -0.0405  0.1637 -0.0405 15.27  3.37 12.84  1.64 576 555 1  0.0000    6.0  46.0 2 0
13599 13601  69.187080  27.164300  69.201013  27.132190  0.2284 -0.1552  0.2332 -0.1486 15.99  1.50  8.10  2.17 555 121 3  0.0082  123.9 158.9 2 0
13606 13608  69.165660  11.907000  69.172049  11.912362  0.1643 -0.0308  0.1642 -0.0291 15.64  3.92  9.94  1.52 555 121 1  0.0017   29.6  49.4 2 0
13632 13633  69.165940 -27.368350  69.170200 -27.355090 -0.2930 -0.1950 -0.2945 -0.1899 11.83  3.05 12.01  3.39 555 555 1  0.0053   49.6  15.9 2 0
13673 13674  69.723080  21.798530  69.726960  21.796750  0.2089 -0.2043  0.1846 -0.2071 13.20  3.64 18.03  5.55 555 555 1  0.0245   14.5 116.3 2 0
13775 13778  70.388680 -32.010320  70.397340 -32.014430  0.1308 -0.0972  0.1308 -0.0972 17.63  2.87 19.10  3.67 555 576 4  0.0170   30.3 119.2 2 0
13802 13804  70.585383 -29.712534  70.593334 -29.702852  0.0521 -0.1948  0.0519 -0.2008  9.09  1.04 11.75  2.11 121 222 1  0.0060   42.8  35.5 2 0
13805 13809  70.656345 -21.782568  70.658830 -21.783450  0.0804 -0.1559  0.0804 -0.1559 11.53  2.70 15.31  3.60 222 576 1  0.0000   10.0 106.0 2 0
13902 13904  71.322010 -27.439880  71.335680 -27.433720 -0.2142 -0.0864 -0.2172 -0.0787 16.22 -0.01 14.83  3.86 555 555 3  0.0083   49.0  63.1 2 0
13968 13970  71.927690 -30.734215  71.934250 -30.734040  0.1570 -0.1418  0.1570 -0.1418 11.59  1.31 18.80  3.75 222 576 2  0.0075   20.3  88.2 2 0
13996 14005  72.444460  22.464800  72.469834  22.493229 -0.0580 -0.2140 -0.0636 -0.2179 17.66  4.06 10.78  1.53 886 222 1  0.0068  132.7  39.5 1 1
14039 14046  72.503130 -25.809610  72.554368 -25.878090  0.1998  0.1140  0.1889  0.1159 18.16  4.60  9.21  1.35 566 121 1  0.0111  297.2 146.0 3 0
14125 14126  73.143950 -26.778130  73.146150 -26.763710  0.2592  0.0695  0.2670  0.0817 15.44  3.57 13.18  2.92 555 555 1  0.0145   52.4   7.8 2 0
14179 14180  74.027620  25.900230  74.038500  25.888500 -0.2581 -0.4794 -0.2605 -0.4804 14.41  3.78 13.80  3.72 555 555 1  0.0026   55.0 140.2 2 0
14212 14213  73.967320 -30.998150  73.972540 -30.993730  0.2470  0.0376  0.2564  0.0333 14.90  2.87 15.43  3.24 555 555 1  0.0103   22.6  45.4 2 0
14262 14263  74.374750 -23.956920  74.374866 -23.956946  0.1642 -0.0642  0.1642 -0.0642 17.58  6.65 12.35  1.42 576 222 5  0.0000    2.0 120.0 2 0
14407 14408  75.584127 -19.534552  75.587280 -19.533850  0.5274 -0.4186  0.5274 -0.4186 11.82  2.20 14.58  2.90 222 576 2  0.0265   11.0  76.6 2 0
14466 14472  76.094300 -24.049350  76.117620 -24.039340  0.1529 -0.0821  0.1567 -0.0836 16.95  3.92 15.92  3.61 555 555 1  0.0041   84.7  64.8 2 0
14485 14487  76.236210 -30.191240  76.236210 -30.191240  0.1868 -0.1659  0.1868 -0.1659 18.99 -9.00 15.67  4.02 576 555 1  0.0291   36.0  16.0 1 0
14572 14576  77.503614  27.643188  77.516128  27.556509  0.2005 -0.0871  0.1979 -0.0875  9.22  1.82  6.97  0.99 121 121 1  0.0026  314.6 172.7 3 0
14573 14574  77.120962 -41.214189  77.124617 -41.213667 -0.0641  0.2763 -0.0727  0.2893 10.11  1.62  6.75 -9.00 111 121 5  0.0156   10.0  80.0 2 0
14588 14589  78.876360  78.925800  78.876360  78.925800  0.0935 -0.2292  0.0935 -0.2292 13.20  2.72 16.35 -9.00 555 576 1  0.0000    1.5 108.0 1 0
14632 14633  77.907200  18.497960  77.907590  18.499090 -0.1804 -0.0162 -0.1804 -0.0162 15.54  4.12 18.17  4.95 555 576 1  0.0000    4.0  20.0 2 0
14658 14659  77.927050 -14.008410  77.927050 -14.008410  0.1757 -0.1713  0.1757 -0.1713 12.05  1.41 12.05  1.41 555 555 2  0.0000    2.5  20.0 2 0
14855 14857  80.000120  45.775520  80.009520  45.781090  0.2075 -0.2407  0.2189 -0.2410 15.05  4.08 14.91  4.11 555 555 1  0.0114   31.0  49.6 2 0
14860 14861  79.593800 -31.131650  79.597760 -31.133620  0.1487 -0.1310  0.1376 -0.1122 17.23  3.91 11.56  2.32 555 222 1  0.0218   14.1 120.2 2 0
14867 14868  79.802734  -3.073832  79.802734  -3.073832  0.6969  0.1271  0.6969  0.1271  7.77  2.01  7.77  2.01 121 121 1  0.0000    4.0  40.0 2 1
14887 14889  79.841700 -28.758850  79.845610 -28.759950 -0.0091 -0.1957 -0.0091 -0.1957 19.23  5.47 16.00  4.07 576 555 1  0.0017   13.0 107.7 2 0
14913 14914  80.099540 -25.372650  80.098420 -25.374240  0.1474  0.1728  0.1474  0.1728 17.77  3.43 12.66  1.98 576 555 4  0.0000    6.5 214.0 2 0
14919 14920  80.432070  33.368220  80.431040  33.366260  0.2133 -0.0678  0.2133 -0.0678 15.32  4.72 16.63  1.20 555 576 3  0.0000    7.0 201.0 2 0
14940 14943  80.658990  47.911810  80.690933  47.913678 -0.1785 -0.1546 -0.1785 -0.1546 13.09  3.30  9.23  1.19 576 121 1  0.0430   77.4  85.0 2 1
15008 15009  81.461660  50.535920  81.467200  50.535990 -0.0128 -0.2506 -0.0146 -0.2469 16.23  2.76 18.67  3.56 555 555 2  0.0041   12.7  88.9 2 0
15139 15142  82.215136  12.550828  82.235430  12.531580  0.0871 -0.2164  0.0929 -0.2172  6.71  1.12 14.23  4.58 121 555 1  0.0059   99.4 134.2 2 0
15153 15154  82.358810  15.579210  82.362566  15.577292 -0.0916 -0.1083 -0.0864 -0.1272 13.89  3.66 10.55  3.02 555 121 1  0.0196   14.7 117.9 2 0
15271 15272  83.345790  12.354270  83.346280  12.348680 -0.2239 -0.0161 -0.2214 -0.0069 12.63  3.47 14.90  4.19 555 555 1  0.0095   20.2 175.1 2 0
15357 15358  84.032650 -13.036520  84.035940 -13.045040  0.0522 -0.1754  0.0568 -0.1785 16.63  4.64 13.07  3.66 555 555 1  0.0055   32.8 159.4 2 0
15439 15446  85.334735  53.481058  85.378041  53.489801  0.0035 -0.5236  0.0032 -0.5173  6.21 -9.00  9.78  3.19 121 111 1  0.0063   98.0  71.3 2 0
15501 15509  85.915930  49.383670  85.975420  49.377820  0.0807 -0.1763  0.0811 -0.1818 17.17  2.82 17.60  2.97 555 555 2  0.0055  141.0  98.6 2 0
15558 15560  86.110569 -22.421837  86.115793 -22.448382 -0.3044 -0.3522 -0.2924 -0.3685  6.28 -9.00  3.59 -9.00 222 111 1  0.0202   97.1 169.7 2 0
15640 15641  87.134230  21.321710  87.135560  21.299390  0.3330 -0.1849  0.3121 -0.2220 14.11  4.35 14.41  3.06 555 555 6  0.0426   80.5 176.8 2 0
15664 15665  87.180640  -3.641890  87.180640  -3.641890  0.3949 -0.2391  0.3949 -0.2391 15.11  3.19 15.11  3.19 555 555 2  0.0000    3.5 141.0 2 0
15768 15772  88.474620  12.404020  88.494789  12.419436 -0.0183 -0.2559 -0.0070 -0.2605 15.60  0.20  7.76  1.12 555 121 3  0.0122   90.0  52.0 2 0
15796 15797  88.929210  46.846760  88.932330  46.849440  0.0072 -0.5342  0.0075 -0.5285 17.45  1.78 15.40  4.33 555 555 3  0.0057   12.3  38.5 2 0
15857 15858  90.194130  68.141440  90.206290  68.156380  0.4153 -1.0947  0.4154 -1.0970 13.57  4.38 13.03  4.10 555 555 1  0.0023   56.2  16.9 2 0
15867 15871  89.571570  -4.633740  89.589738  -4.650675  0.0790 -0.2158  0.0736 -0.2065 16.49  5.36  6.99 -9.00 555 121 1  0.0108   89.3 133.1 2 0
15874 15875   0.000000   0.000000  89.654730  -1.195680  0.1228 -0.1716  0.1228 -0.1716 17.69 -9.00 13.81  3.31 076 555 7  0.0000   12.0  14.0 1 0
15886 15887  89.749130 -17.477700  89.749130 -17.477700 -0.0308  0.2000 -0.0308  0.2000 12.85  2.54 12.85  2.54 555 555 1  0.0000    5.0 115.0 2 0
15921 15922  90.061310 -12.516260  90.062290 -12.517220  0.0378 -0.1921  0.0378 -0.1921 17.42  4.45 13.51  3.32 576 555 1  0.0000    4.0 135.0 2 0
15953 15954  90.431360 -18.174480  90.432760 -18.178260  0.2960 -0.0715  0.2836 -0.0650 15.88  2.96 18.77  3.57 555 555 2  0.0140   14.4 160.6 2 0
15973 15974  90.811939  19.360747  90.810510  19.359380  0.6715 -0.6215  0.6715 -0.6215  9.28  1.31 13.31  2.74 121 576 2  0.0000    7.0 224.0 2 0
16076 16077  91.621130 -19.840830  91.631100 -19.833610  0.2240 -0.0760  0.2183 -0.0751 17.20  0.30 18.04  4.47 886 555 3  0.0058   42.6  52.4 1 0
16184 16185  92.833230  -0.640270  92.834640  -0.640410  0.1042 -0.3217  0.1042 -0.3217 14.17  1.14 15.72  2.28 555 576 2  0.0000    4.5  96.0 2 0
16269 16270  93.551650 -14.602470  93.552060 -14.600800  0.1994 -0.3847  0.1994 -0.3847 13.80  3.17 15.05  4.46 555 576 1  0.0000    7.0  15.0 2 0
16394 16407  94.916130 -30.700870  95.111880 -30.604320  0.3279 -0.1715  0.3249 -0.1626 12.22  0.98 15.33  2.19 555 555 2  0.0094  698.5 240.2 3 0
16409 16412  95.402450  16.310040  95.432930  16.322870  0.2350 -0.1501  0.2332 -0.1486 11.70  3.21 12.25  3.23 555 555 1  0.0023  115.0  66.3 2 0
16420 16424  95.704310  45.287760  95.732930  45.297260 -0.0947 -0.2997 -0.0927 -0.3016 17.04  3.68 13.55  2.50 555 555 4  0.0028   80.2  64.7 2 0
16466 16468  95.839650 -22.589140  95.841450 -22.591340 -0.1764 -0.1549 -0.1764 -0.1549 13.21  3.05 10.92  1.47 576 555 1  0.0000   10.0 141.0 2 0
16624 16625  98.009311  34.524308  98.007850  34.526780 -0.2378 -0.2298 -0.2378 -0.2298  9.86  2.25 15.18  2.91 111 576 6  0.0000   12.0 185.0 2 0
16629 16631  97.846298  -1.570701  97.868740  -1.689190 -0.2498 -0.3449 -0.2516 -0.3359 10.06  1.61 14.21  3.63 121 555 4  0.0092  434.1 169.3 3 0
16768 16769  99.533460  22.330960  99.531510  22.329830 -0.2231 -0.5866 -0.2231 -0.5866 15.53  4.18 13.03  2.97 576 555 1  0.0000    7.0 237.0 2 0
16918 16919 101.206720  32.798800 101.220880  32.810310  0.1401 -0.2530  0.1371 -0.2467 16.63  3.93 12.21  2.22 555 555 1  0.0070   59.6  46.0 3 0
16948 16950 101.521052  32.555676 101.531030  32.554160 -0.4536  0.0986 -0.4536  0.0986  8.80  1.77 12.96  3.97 121 576 1  0.0106   30.8 100.2 2 1
16963 16970 101.339320 -31.179960 101.364030 -31.184010  0.3303 -0.0094  0.3016 -0.0091 14.82  3.24 12.62  2.08 555 555 4  0.0287   77.5 100.8 3 0
16995 16998 103.186326  78.202230 103.229900  78.204120 -0.0589 -0.2067 -0.0705 -0.2067 10.97  1.55 14.77  3.56 121 555 1  0.0116   32.8  78.0 2 0
17022 17023 102.341880  32.166640 102.342190  32.165280 -0.1558 -0.1058 -0.1353 -0.2124 13.60  2.89 13.60  2.81 555 555 1  0.1086    6.0 176.0 2 0
17070 17071 102.601440 -12.251840 102.601440 -12.251840 -0.0353 -0.2161 -0.0353 -0.2161 15.12 -0.80 13.82 -2.10 566 566 3  0.0000    3.0 100.0 2 0
17126 17187 105.795850  83.649620 106.458109  83.612149  0.0296 -0.2227  0.0266 -0.2219 15.17  4.07  8.81  1.31 555 121 1  0.0031  296.2 117.1 2 0
17175 17176 104.118690  40.084770 104.117161  40.074329  0.1226 -0.4211  0.1155 -0.4367 12.79  4.77  9.08  2.03 555 111 1  0.0171   37.8 186.4 2 0
17216 17217 105.204460  71.590950 105.204460  71.590950 -0.0236 -0.2141 -0.0236 -0.2141 14.17  3.42 14.17  3.42 555 555 1  0.0000    2.0  17.0 2 0
17252 17253 104.790306 -13.790453 104.791500 -13.790230  0.2761 -0.0945  0.3376 -0.0784 11.50  3.49 11.07  2.99 222 555 1  0.0636    2.0  90.0 2 0
17286 17290 106.012051  71.194863 105.987540  71.194910 -0.0591 -0.4155  0.0040 -0.4240  9.34  1.25 18.74 -9.00 121 076 3  0.0637   28.4 270.3 1 0
17333 17335 105.620668 -14.677050 105.627540 -14.681470  0.1216 -0.3008  0.1216 -0.3008 10.51  2.14 12.39  3.19 121 576 6  0.0405   28.8 123.6 2 0
17343 17344 105.821953  12.460387 105.822950  12.434240 -0.1396 -0.1910 -0.1380 -0.1911 12.31  2.60 13.14  2.55 222 555 1  0.0016   94.2 177.9 2 0
17443 17446 107.001004  15.528595 107.049926  15.520850 -0.0530 -0.2068 -0.0554 -0.2117  7.80  1.12  7.70  1.12 121 121 1  0.0055  172.0  99.3 2 0
17466 17467 107.562010  48.177610 107.562010  48.177610  0.0056 -0.2542  0.0056 -0.2542 18.50  2.28 18.50  2.28 555 555 3  0.0000    3.0  92.0 2 0
17595 17596 108.835430  20.594160 108.839120  20.598800 -0.2005  0.0571 -0.1964  0.0623 14.07  4.16 14.00  3.92 555 555 1  0.0066   20.8  36.7 2 0
17633 17637 109.477580  45.796810 109.507830  45.798110 -0.0337 -0.2650 -0.1170 -0.1832 14.45  2.97 15.27  0.20 555 555 3  0.1167   76.1  86.5 2 0
17675 17679 110.198494  65.429866 110.210440  65.437130 -0.0665 -0.3135 -0.0663 -0.3084  8.95  1.17 16.54  4.46 121 555 1  0.0051   31.7  34.4 2 1
17701 17707 110.766240  72.980150 110.820620  72.999900 -0.0289 -0.2308 -0.0866 -0.2093 14.54  3.07 15.10  3.48 555 555 6  0.0616   91.3  38.9 2 0
17814 17816 111.127700  23.505750 111.131100  23.505810  0.0078 -0.2582  0.0078 -0.2582 14.45  4.06 12.29  2.73 576 555 1  0.0068   11.2  88.9 2 0
17907 17908 112.257375  31.993843 112.277990  31.784534  0.1597  0.1758  0.1572  0.1869  7.73 -9.00  4.16 -9.00 121 121 6  0.0114  756.1 175.2 2 1
17909 17910 114.137340  82.612960 114.137340  82.612960  0.1375  0.0591  0.1375  0.0591 14.81  2.98 17.85 -9.00 555 576 3  0.0000    5.0 279.0 1 0
17998 17999 112.988868  36.229837 112.990418  36.219290 -0.2581 -0.2543 -0.2519 -0.2571 11.82  4.23 10.52  3.73 111 121 1  0.0068   38.2 173.2 2 0
18001 18004 112.911990  19.975710 112.928101  19.965242  0.1251 -0.1735  0.1249 -0.1683 17.39  5.09  9.63  1.57 555 121 1  0.0052   66.3 124.7 3 0
18016 18017 112.990420  18.278960 112.992040  18.276620 -0.1768  0.0129 -0.1652  0.0059 13.64  3.00 17.29  4.06 555 555 1  0.0135   10.0 147.0 2 0
18104 18106 114.753780  77.579390 114.764560  77.581200 -0.2095 -0.4008 -0.2095 -0.4008 17.20  4.81 15.72  3.97 555 576 1  0.0000   10.0  51.0 2 0
18217 18218 114.899148  33.462664 114.902800  33.464610 -0.1609 -0.1769 -0.1609 -0.1769 11.85  3.45 18.83  6.01 111 576 1  0.0071   13.0  57.4 2 0
18247 18248 115.148590  41.595790 115.149035  41.595120  0.2076 -0.2818  0.2341 -0.3187 11.78  1.75 11.44  1.41 555 222 2  0.0454    2.0 150.0 2 0
18257 18260 114.997206  -3.597503 115.012082  -3.603692  0.0717 -0.2761  0.0668 -0.2862  7.18 -9.00  9.01  2.63 121 222 1  0.0112   57.9 112.6 2 0
18270 18271 115.080680 -17.412740 115.086620 -17.413630  1.1127 -0.5556  1.1468 -0.5381 14.47  4.31 13.16  0.52 555 555 3  0.0383   20.7  98.9 2 0
18346 18347 115.933678  -0.063667 115.933202  -0.066932 -0.1751 -0.2948 -0.1696 -0.3056 11.24  1.07 10.39  1.19 111 121 2  0.0121   11.9 188.3 2 1
18383 18384 116.518230  47.528450 116.518230  47.528450 -0.1819 -0.1170 -0.1819 -0.1170 13.77  3.61 13.77  3.61 555 555 1  0.0000    4.0  97.0 2 0
18452 18453 118.131720  77.895080 118.131520  77.887880 -0.1466 -0.0598 -0.1445 -0.0582 16.50  3.72 16.17  3.69 555 555 1  0.0026   25.9 180.3 2 0
18473 18475 117.368210  41.496830 117.383378  41.468961  0.0643 -0.2809  0.0670 -0.2736 14.31  2.82  9.05  1.17 555 121 1  0.0078  108.3 157.8 2 0
18504 18506 117.749810  42.499970 117.753050  42.497430 -0.2316 -0.1513 -0.2316 -0.1513 10.18  1.08 12.58  2.58 555 576 4  0.0122   12.6 136.7 2 0
18545 18546 117.977820  -0.003530 117.977820  -0.003530  0.2527 -0.7499  0.2527 -0.7499 13.44  4.92 16.23 -9.00 555 576 1  0.0000    3.0  78.0 1 0
18676 18677 119.293110  28.723510 119.293110  28.723510 -0.1848 -0.1545 -0.1848 -0.1545 12.73  2.66 12.73  2.66 555 555 1  0.0000    1.5 100.0 2 0
18798 18799 120.209630  -4.088690 120.210061  -4.092262  0.0856 -0.3023  0.0856 -0.3023 14.89  2.55 10.82  0.86 576 222 2  0.0220   12.9 173.1 2 0
18855 18856 120.666390 -26.530250 120.676600 -26.534810  0.1841 -0.0848  0.1847 -0.0859 12.36  2.40 12.81  2.76 555 555 1  0.0013   36.8 116.5 2 0
18913 18921 122.000780  71.921400 122.043925  71.924428 -0.2475 -0.4364 -0.2383 -0.4496 14.93  4.11  8.18  1.19 555 121 1  0.0161   49.4  77.3 2 0
18924 18931 122.692650  79.881260 122.775975  79.908216  0.1324 -0.3606  0.1350 -0.3651 14.75  2.22 10.01  1.31 555 121 2  0.0052  110.4  28.5 2 0
18979 18980 122.054935  21.105063 122.056612  21.102561 -0.2992 -0.3541 -0.2995 -0.3540  9.62  2.80 11.20  3.90 333 333 1  0.0003    9.0 157.0 2 0
19053 19054 122.652180  25.178150 122.652180  25.178150 -0.1512  0.0478 -0.1512  0.0478 12.58  0.88 12.58  0.88 555 555 2  0.0000    4.0 116.0 2 0
19072 19073 122.642770 -13.814310 122.665943 -13.799206 -0.2502  0.0507 -0.2503  0.0581 12.26  3.97  5.53 -9.00 555 121 1  0.0074   97.6  56.1 2 0
19133 19134 123.226020  -7.567440 123.226020  -7.567440  0.2376 -0.3180  0.2376 -0.3180 17.45  6.64 15.11 -9.00 566 576 4  0.0000    5.0 150.0 1 0
19163 19166 123.461858 -22.095603 123.466410 -22.095860 -0.1637 -0.0921 -0.1637 -0.0921 11.62  1.88 14.07  3.22 222 576 1  0.0202   15.2  93.4 2 0
19207 19210 124.001480  19.705230 124.030640  19.697658  0.1353 -0.3133  0.1353 -0.3133 17.66  4.47 11.35  1.13 576 222 5  0.1129  102.5 105.4 2 1
19229 19230 124.697970  68.108380 124.701430  68.109460  0.0482 -0.1491  0.0482 -0.1491 11.44  1.08 13.50  2.06 555 576 1  0.0000    6.0  53.0 2 0
19240 19241 124.229840   0.030340 124.240740   0.017679  0.2424 -0.1816  0.2244 -0.1504 19.69  5.55  9.75  1.30 555 222 6  0.0360   60.1 139.3 2 0
19298 19299 124.649400  -5.907680 124.652550  -5.912970  0.1573 -0.1702  0.1586 -0.1673 14.37  3.79 15.01  3.79 555 555 1  0.0032   22.1 149.4 2 0
19311 19314 125.005570  38.576730 125.017590  38.578110 -0.1851 -0.2456 -0.1846 -0.2556 16.72  0.68 13.49  3.64 555 555 3  0.0100   34.2  81.6 2 0
19425 19426 125.870340  14.529450 125.874350  14.531520 -0.0789 -0.2931 -0.0789 -0.2931 13.07  3.44 18.17  5.05 555 576 1  0.0193   15.8  61.9 2 0
19428 19431 126.055104  44.945922 126.065234  44.949709 -0.0605 -0.1773 -0.0631 -0.1784  9.25  1.77  7.71  1.24 121 121 1  0.0028   29.2  62.2 2 0
19465 19472 126.145894  -3.751241 126.218520  -3.683780 -0.2112 -0.0260 -0.2170 -0.0196  5.61 -9.00 17.16  5.57 121 555 1  0.0086  356.4  47.1 3 0
19552 19555 126.687050 -22.871853 126.721060 -22.889057  0.0720 -0.1786  0.0750 -0.1816  9.96  1.36 10.20  1.51 222 121 1  0.0042  128.7 118.8 2 0
19684 19685 127.905910  19.397080 127.906578  19.394298 -0.2295 -0.0873 -0.2295 -0.0873 14.01  5.36 11.90  4.36 576 111 1  0.0379   10.3 167.2 2 0
19692 19697 127.839961  -6.033813 127.863350  -6.036810 -0.4708 -0.0482 -0.4430 -0.0636 11.19  3.19 12.66  3.94 111 555 6  0.0318   84.4  97.3 2 0
19693 19694 128.006100  29.468020 128.003550  29.465740 -0.1966 -0.1375 -0.1996 -0.1447 12.97  2.96 17.52  4.47 555 555 1  0.0078   11.5 224.2 2 0
19739 19746 128.743990  67.777150 128.800130  67.763020  0.0944 -0.2143  0.0206 -0.1710 17.13  3.69 14.83  3.64 555 555 6  0.0856   91.8 123.6 2 0
19822 19823 128.903330  35.282220 128.906620  35.284120 -0.1530 -0.3069 -0.1561 -0.3069 17.46  4.47 15.10  3.61 555 555 1  0.0031   11.8  54.7 2 0
19864 19867 129.009510  -3.568670 129.016730  -3.571340 -0.2116 -0.0700 -0.2094 -0.0861 11.71  2.33 18.87  5.14 444 555 1  0.0162   27.7 110.3 2 0
19968 19969 129.968570  44.980550 129.968490  44.978550 -0.1964 -0.0920 -0.2006 -0.2463 12.21  1.95 12.21  1.84 555 555 1  0.1544    7.0 180.0 2 0
19979 19980 130.102130  48.986530 130.108290  48.990180  0.1356 -0.1477  0.1379 -0.1472 15.58  1.98 17.87  2.53 555 555 2  0.0024   19.6  47.9 2 0
20128 20129 131.504830  69.743660 131.504830  69.743660 -0.2061 -0.2985 -0.2061 -0.2985 16.66  0.10 16.66  0.10 555 555 3  0.0000    3.0 219.0 2 0
20162 20164 131.384020  44.442630 131.391500  44.443030 -0.1426 -0.1885 -0.1430 -0.1914 12.98  2.85 18.14  4.65 555 555 1  0.0029   19.3  85.7 2 0
20179 20180 131.595730  49.427400 131.595700  49.427410  0.1073 -0.2963  0.0234 -0.2489 19.25  2.92 18.60  2.28 555 555 2  0.0964    5.0 116.0 2 0
20201 20202 131.683850  42.413840 131.695380  42.417530 -0.1096 -0.2013 -0.1085 -0.2011 18.34  2.75 15.05  2.41 555 555 2  0.0011   33.4  66.6 2 0
20260 20261 131.872640 -18.997160 131.880107 -18.992605 -0.1908  0.0336 -0.1882  0.0423 15.68 -0.55 11.44  1.78 555 222 3  0.0091   30.2  57.2 2 0
